N,X,Y
70797,560927,2887613
70798,560933,2887591
70799,560942,2887603
70800,560942,3004508
70801,560943,2951947
70802,560950,3058326
70803,560953,3032826
70804,560955,2781277
70805,560957,2831219
70806,560958,3015516
70807,560959,2841074
70808,560961,2851748
70809,560964,2842679
70810,560964,2842666
70811,560966,3011268
70812,560967,2847512
70813,560967,3015540
70814,560967,2847500
70815,560971,2781265
70816,560971,3057450
70817,560973,2829470
70818,560988,3053425
70819,560989,3040201
70820,560992,3053405
70821,560997,2839467
70822,560999,2839443
70823,560999,3038592
70824,561000,3036158
70825,561009,3053426
70826,561010,2839467
70827,561011,3032869
70828,561012,3032847
70829,561012,2839444
70830,561016,2826556
70831,561017,2826539
70832,561021,3040201
70833,561026,3054203
70834,561029,2834514
70835,561029,2845917
70836,561030,2845905
70837,561037,3057908
70838,561040,3054203
70839,561044,2837809
70840,561046,3009812
70841,561049,2837799
70842,561051,3054820
70843,561055,3057911
70844,561056,3011303
70845,561063,3004512
70846,561063,3004503
70847,561065,3004492
70848,561066,3054819
70849,561069,3057483
70850,561082,2841136
70851,561083,2841076
70852,561094,2844294
70853,561094,2844282
70854,561095,2851220
70855,561096,2841075
70856,561100,3057553
70857,561109,2826663
70858,561110,3057492
70859,561112,2841061
70860,561117,2854972
70861,561118,2826655
70862,561122,2841050
70863,561123,2841259
70864,561126,3057495
70865,561136,2781517
70866,561142,3057255
70867,561144,3057239
70868,561154,2781504
70869,561157,3015451
70870,561157,3051573
70871,561160,3057251
70872,561162,3056631
70873,561163,3057233
70874,561164,3056644
70875,561165,3015476
70876,561167,2842674
70877,561168,2842687
70878,561194,3055596
70879,561206,3055590
70880,561212,2865132
70881,561213,3046430
70882,561214,2834504
70883,561215,2834522
70884,561219,3056844
70885,561228,2849346
70886,561232,2849366
70887,561235,2851145
70888,561238,3056844
70889,561240,2851748
70890,561244,2854984
70891,561257,2824529
70892,561259,2890514
70893,561261,2826843
70894,561261,2840844
70895,561262,2781683
70896,561265,3015414
70897,561272,3056643
70898,561274,2826829
70899,561274,3056629
70900,561275,3015441
70901,561278,2862088
70902,561280,2781669
70903,561287,3056468
70904,561289,3056644
70905,561290,2855074
70906,561291,3052035
70907,561291,3056629
70908,561294,2854985
70909,561296,3056218
70910,561302,3056041
70911,561302,2862059
70912,561304,3056496
70913,561304,3056468
70914,561305,2841630
70915,561307,2854969
70916,561309,3056218
70917,561310,2841050
70918,561310,3052040
70919,561312,2886415
70920,561313,2840432
70921,561315,2861250
70922,561316,3056064
70923,561316,2886432
70924,561316,2851762
70925,561321,2781760
70926,561325,2854968
70927,561332,2886411
70928,561333,2849348
70929,561335,2886429
70930,561339,2840360
70931,561345,2841085
70932,561351,2860811
70933,561353,2852032
70934,561356,2831235
70935,561356,2846091
70936,561356,2864990
70937,561357,2885664
70938,561359,2838416
70939,561362,2849368
70940,561363,2864984
70941,561364,2846080
70942,561366,2885656
70943,561366,2829792
70944,561368,2865005
70945,561369,3032973
70946,561369,2851823
70947,561371,2851983
70948,561371,2829414
70949,561373,2826969
70950,561375,2864999
70951,561378,2851762
70952,561383,2851850
70953,561386,2851750
70954,561388,3051577
70955,561388,2841767
70956,561389,2826967
70957,561393,2990795
70958,561398,2840762
70959,561403,2827786
70960,561406,3038534
70961,561408,2858179
70962,561410,3051578
70963,561414,3021789
70964,561415,3033011
70965,561415,3046663
70966,561416,3021769
70967,561416,2857902
70968,561417,2858645
70969,561418,3028064
70970,561430,3051390
70971,561431,2849368
70972,561432,2849349
70973,561432,2849250
70974,561432,3011446
70975,561434,2857987
70976,561437,2850693
70977,561440,2990794
70978,561440,2882701
70979,561441,2849368
70980,561442,2849349
70981,561443,2849283
70982,561446,2865085
70983,561451,3051393
70984,561459,2851761
70985,561465,2837867
70986,561467,2837853
70987,561475,2855718
70988,561479,2850770
70989,561480,2854677
70990,561481,2850869
70991,561484,2841092
70992,561486,2822483
70993,561486,2781978
70994,561487,2854986
70995,561492,3038487
70996,561493,2781969
70997,561495,2841093
70998,561495,2837686
70999,561497,2854987
71000,561497,2854968
71001,561499,2855685
71002,561500,2781961
71003,561501,2841076
71004,561505,2854968
71005,561506,2858166
71006,561510,2822482
71007,561511,2840994
71008,561516,3021773
71009,561517,2864883
71010,561518,2837348
71011,561520,3021792
71012,561524,2850383
71013,561527,2864849
71014,561528,2782033
71015,561529,2841077
71016,561531,2853872
71017,561532,2854986
71018,561535,2865192
71019,561536,2852548
71020,561538,2864735
71021,561539,2851971
71022,561540,2851662
71023,561543,2837165
71024,561544,2849947
71025,561546,2851336
71026,561550,2854979
71027,561550,2853995
71028,561553,2853037
71029,561554,2888755
71030,561554,2888769
71031,561555,2855046
71032,561556,2851032
71033,561556,2854986
71034,561557,2864864
71035,561558,2854968
71036,561562,2854882
71037,561567,2850864
71038,561575,2853176
71039,561575,2851674
71040,561576,2887427
71041,561576,2887408
71042,561579,2850196
71043,561580,2846160
71044,561581,2846142
71045,561585,2850382
71046,561586,2851066
71047,561589,2887428
71048,561590,2887410
71049,561594,2846195
71050,561594,2846161
71051,561595,2846142
71052,561595,2852444
71053,561596,2864818
71054,561598,2836788
71055,561603,2851785
71056,561603,2851758
71057,561604,2849351
71058,561605,2851560
71059,561607,2849823
71060,561608,3046991
71061,561608,2785550
71062,561608,2850382
71063,561610,3004518
71064,561610,2782141
71065,561611,3004514
71066,561628,2849294
71067,561628,2837684
71068,561631,2841101
71069,561633,2841081
71070,561636,2837860
71071,561637,2837876
71072,561639,2829412
71073,561641,2837394
71074,561644,3064780
71075,561645,2851746
71076,561646,3028064
71077,561647,2849406
71078,561651,2850771
71079,561654,2853327
71080,561655,2851118
71081,561657,2838356
71082,561664,2861420
71083,561665,2782214
71084,561666,2861428
71085,561667,2836150
71086,561670,2824543
71087,561674,2851301
71088,561677,2848673
71089,561681,2847975
71090,561681,2782201
71091,561686,2837255
71092,561686,2864748
71093,561687,3014298
71094,561691,3013947
71095,561691,3013982
71096,561692,2836362
71097,561693,3014163
71098,561693,3014279
71099,561696,2844317
71100,561696,2835439
71101,561696,2844312
71102,561696,2850886
71103,561696,2844304
71104,561698,3014298
71105,561704,3056630
71106,561711,2846162
71107,561717,3004516
71108,561719,2854967
71109,561719,2864779
71110,561726,2854980
71111,561726,2830149
71112,561727,2846815
71113,561728,2847375
71114,561729,2782299
71115,561730,2835426
71116,561732,3056641
71117,561735,2827380
71118,561737,2851768
71119,561740,2841086
71120,561741,2847261
71121,561743,2841105
71122,561745,2849351
71123,561751,2782293
71124,561754,2846128
71125,561754,2840870
71126,561755,2951776
71127,561756,2951750
71128,561757,2840734
71129,561758,2827383
71130,561760,2841087
71131,561763,2841105
71132,561764,2842463
71133,561767,3033210
71134,561771,2840393
71135,561772,2837059
71136,561774,2873466
71137,561774,2873451
71138,561775,3047180
71139,561776,2842697
71140,561777,2842712
71141,561778,2837119
71142,561780,2873451
71143,561782,2864670
71144,561785,2864879
71145,561785,2873451
71146,561785,2873466
71147,561786,2842456
71148,561787,2841238
71149,561792,3063854
71150,561793,2847745
71151,561793,3033229
71152,561794,2847754
71153,561794,2839836
71154,561796,2851851
71155,561799,2839717
71156,561800,2834995
71157,561801,2851771
71158,561801,2851749
71159,561802,2847350
71160,561803,3033214
71161,561805,2839497
71162,561806,2841231
71163,561806,2839479
71164,561808,2864619
71165,561810,2851833
71166,561810,2851771
71167,561811,2851750
71168,561813,2845606
71169,561817,2845839
71170,561818,2865659
71171,561818,2839200
71172,561818,2846954
71173,561822,2839497
71174,561823,3032921
71175,561823,2839479
71176,561824,3032863
71177,561826,3011597
71178,561830,3032542
71179,561832,2846645
71180,561833,2847785
71181,561835,3031923
71182,561836,3031721
71183,561840,2865654
71184,561841,2838644
71185,561841,2846589
71186,561842,2846461
71187,561843,2846393
71188,561843,2838924
71189,561844,3021792
71190,561846,3021774
71191,561847,2837210
71192,561847,2782455
71193,561850,2837163
71194,561851,2844283
71195,561851,2846303
71196,561851,2844269
71197,561855,2838644
71198,561856,2846466
71199,561856,2838278
71200,561858,2846166
71201,561859,2846148
71202,561860,2845926
71203,561862,2838130
71204,561863,2838093
71205,561864,2845934
71206,561864,2846303
71207,561868,2886246
71208,561869,2851059
71209,561870,2838279
71210,561871,3031722
71211,561871,2782450
71212,561872,2846166
71213,561872,2851771
71214,561872,2837891
71215,561873,2846148
71216,561873,2837879
71217,561874,3015199
71218,561877,2838093
71219,561878,2886239
71220,561878,2845989
71221,561879,2837743
71222,561879,2845960
71223,561879,3015212
71224,561883,3049949
71225,561883,2886262
71226,561884,2837657
71227,561888,2782506
71228,561889,3015194
71229,561890,2858170
71230,561892,2837892
71231,561892,2845601
71232,561892,2849203
71233,561893,2837878
71234,561893,2837338
71235,561894,2886252
71236,561894,3015206
71237,561897,2845143
71238,561897,2837797
71239,561900,3049956
71240,561901,2837658
71241,561905,2837354
71242,561910,2845144
71243,561911,2782503
71244,561913,2851249
71245,561913,2835021
71246,561914,2836859
71247,561922,2951745
71248,561923,2951771
71249,561925,2849207
71250,561927,2836858
71251,561927,2841402
71252,561929,2847792
71253,561930,2836460
71254,561931,2785301
71255,561931,2844258
71256,561932,2844247
71257,561936,3040198
71258,561938,2843506
71259,561940,2841391
71260,561941,2836167
71261,561942,2836460
71262,561945,2824553
71263,561946,2844257
71264,561946,2844245
71265,561946,2843993
71266,561947,2836035
71267,561950,2849354
71268,561950,2849372
71269,561951,2835882
71270,561952,2843506
71271,561954,2836167
71272,561958,2843995
71273,561963,2849372
71274,561963,2849354
71275,561965,2835883
71276,561967,2847750
71277,561968,2847735
71278,561969,3049707
71279,561971,3049700
71280,561972,2835356
71281,561972,3015454
71282,561972,3049697
71283,561972,2835340
71284,561977,2842692
71285,561978,2842677
71286,561978,3058932
71287,561979,2835183
71288,561981,2841500
71289,561982,2835081
71290,561982,3033375
71291,561985,2873450
71292,561985,2835355
71293,561986,2835341
71294,561986,3058946
71295,561987,3015448
71296,561988,2834952
71297,561989,3049711
71298,561989,2842499
71299,561991,3063342
71300,561992,3049703
71301,561992,2835184
71302,561992,2842291
71303,561992,3049700
71304,561994,2834799
71305,561995,2842690
71306,561995,3049692
71307,561996,2842673
71308,561999,2841498
71309,562000,2841911
71310,562001,2841965
71311,562005,2841827
71312,562005,2834647
71313,562008,2834931
71314,562011,2834559
71315,562012,2834541
71316,562013,2834787
71317,562013,2886097
71318,562016,2834741
71319,562019,2834648
71320,562021,2834559
71321,562021,2834543
71322,562026,2886106
71323,562035,2782701
71324,562043,2833816
71325,562050,2834756
71326,562054,2782693
71327,562077,2832980
71328,562081,2832934
71329,562082,2832912
71330,562083,2832980
71331,562089,2861383
71332,562090,2834547
71333,562090,2885969
71334,562096,2847753
71335,562099,2827796
71336,562101,2832086
71337,562107,2885981
71338,562108,2782798
71339,562110,3015811
71340,562113,3011706
71341,562113,2834567
71342,562120,2827797
71343,562124,2782786
71344,562126,3015805
71345,562132,2834550
71346,562135,2782833
71347,562137,2834550
71348,562139,3049231
71349,562144,3033498
71350,562148,2782818
71351,562153,2887535
71352,562154,2831514
71353,562154,2887514
71354,562155,2866611
71355,562157,2888166
71356,562159,3049237
71357,562167,2831267
71358,562169,3021777
71359,562170,3021795
71360,562170,2888164
71361,562171,2887516
71362,562171,2887535
71363,562171,2831027
71364,562172,2830948
71365,562184,3031733
71366,562184,3021795
71367,562185,2851316
71368,562185,3021778
71369,562185,2851773
71370,562185,2851754
71371,562185,2834572
71372,562186,2782901
71373,562188,2830535
71374,562188,3016015
71375,562189,2882727
71376,562189,3015965
71377,562189,2864312
71378,562191,3011334
71379,562191,2885812
71380,562191,2782876
71381,562193,2834554
71382,562193,3011030
71383,562194,3010781
71384,562194,2851178
71385,562194,3009808
71386,562194,3010407
71387,562195,3010081
71388,562195,2861370
71389,562196,2834608
71390,562198,2885802
71391,562199,2882322
71392,562199,2851773
71393,562200,2851755
71394,562201,2882214
71395,562203,2782923
71396,562204,2864330
71397,562206,3016010
71398,562207,2885824
71399,562208,2830240
71400,562208,2830249
71401,562214,2861386
71402,562215,2885812
71403,562215,2861371
71404,562218,2782910
71405,562219,2829417
71406,562220,2834575
71407,562226,2829051
71408,562228,2834557
71409,562229,2886688
71410,562232,2886701
71411,562241,2834514
71412,562243,2886686
71413,562247,2886698
71414,562256,3047592
71415,562258,2826309
71416,562261,3048266
71417,562261,2830596
71418,562262,2880358
71419,562266,2880256
71420,562270,2880105
71421,562275,3047597
71422,562276,3021794
71423,562277,3048954
71424,562277,3048265
71425,562278,2832922
71426,562282,2824563
71427,562300,3048948
71428,562302,3048920
71429,562303,3048944
71430,562307,2879151
71431,562312,2879084
71432,562314,2849363
71433,562316,2834604
71434,562317,3048926
71435,562323,3047396
71436,562327,2878641
71437,562327,3033640
71438,562328,3016246
71439,562330,2834582
71440,562338,2834565
71441,562340,3047402
71442,562341,2828693
71443,562342,2877881
71444,562347,3033625
71445,562353,2833788
71446,562359,2883935
71447,562361,2877406
71448,562363,2877235
71449,562363,2823907
71450,562369,2877235
71451,562372,2833392
71452,562374,2879085
71453,562374,2877235
71454,562376,2834457
71455,562380,2876690
71456,562380,2876667
71457,562382,2783158
71458,562392,2833681
71459,562392,2839522
71460,562393,2839505
71461,562396,2854978
71462,562398,2854959
71463,562398,2783146
71464,562398,2876690
71465,562399,2876668
71466,562402,3033698
71467,562402,2850970
71468,562405,2850956
71469,562405,3048748
71470,562412,2833263
71471,562414,3033661
71472,562418,3058955
71473,562429,2830736
71474,562431,2875074
71475,562433,2850632
71476,562434,2797423
71477,562446,2853338
71478,562447,3047030
71479,562447,2875074
71480,562448,2834573
71481,562448,2834588
71482,562450,2874441
71483,562450,2874436
71484,562450,2828585
71485,562450,2850417
71486,562464,3047036
71487,562468,3021782
71488,562468,2951758
71489,562468,2951731
71490,562468,2850186
71491,562469,2850170
71492,562477,2831767
71493,562483,2873476
71494,562484,2873468
71495,562484,2873453
71496,562487,2849976
71497,562492,3033725
71498,562501,2888596
71499,562503,2849772
71500,562509,2888583
71501,562512,2849661
71502,562513,2888604
71503,562522,2831735
71504,562522,2888591
71505,562523,2842696
71506,562524,2823904
71507,562525,2842682
71508,562527,2783349
71509,562528,3009808
71510,562534,2827806
71511,562535,2828481
71512,562535,2842696
71513,562537,2842682
71514,562539,2890082
71515,562540,2890114
71516,562542,2783338
71517,562543,2890147
71518,562544,2831287
71519,562544,2873453
71520,562544,2873469
71521,562548,2828494
71522,562552,3031209
71523,562554,2849370
71524,562555,2849390
71525,562559,2826227
71526,562560,2841117
71527,562562,2841134
71528,562566,2826211
71529,562567,2826183
71530,562567,2826172
71531,562579,2831426
71532,562581,2826216
71533,562586,3046619
71534,562589,2847771
71535,562589,2847754
71536,562590,2831293
71537,562600,3033708
71538,562601,3033734
71539,562602,3033840
71540,562602,3033825
